"","gutenberg_id","text"
"7320",12242,""
"7321",12242,"I had a crimson robin"
"7322",12242,"  Who sang full many a day,"
"7323",12242,"But when the woods were painted"
"7324",12242,"  He, too, did fly away."
"7325",12242,"Time brought me other robins, --"
"7326",12242,"  Their ballads were the same, --"
"7327",12242,"Still for my missing troubadour"
"7328",12242,"  I kept the 'house at hame.'"
"7329",12242,""
"7330",12242,"I had a star in heaven;"
"7331",12242,"  One Pleiad was its name,"
"7332",12242,"And when I was not heeding"
"7333",12242,"  It wandered from the same."
"7334",12242,"And though the skies are crowded,"
"7335",12242,"  And all the night ashine,"
"7336",12242,"I do not care about it,"
"7337",12242,"  Since none of them are mine."
"7338",12242,""
"7339",12242,"My story has a moral:"
"7340",12242,"  I have a missing friend, --"
"7341",12242,"Pleiad its name, and robin,"
"7342",12242,"  And guinea in the sand, --"
"7343",12242,"And when this mournful ditty,"
"7344",12242,"  Accompanied with tear,"
"7345",12242,"Shall meet the eye of traitor"
"7346",12242,"  In country far from here,"
"7347",12242,"Grant that repentance solemn"
"7348",12242,"  May seize upon his mind,"
"7349",12242,"And he no consolation"
"7350",12242,"  Beneath the sun may find."
"7351",12242,""
"7352",12242,"NOTE. -- This poem may have had, like many others, a"
"7353",12242,"personal origin. It is more than probable that it was"
"7354",12242,"sent to some friend travelling in Europe, a dainty"
"7355",12242,"reminder of letter-writing delinquencies."
"7356",12242,""
"7357",12242,""
"7358",12242,""
"7359",12242,""
"7360",12242,""
"7361",12242,"XX."
"7362",12242,""
"7363",12242,"SATURDAY AFTERNOON."
"7364",12242,""
"7365",12242,"From all the jails the boys and girls"
"7366",12242,"  Ecstatically leap, --"
"7367",12242,"Beloved, only afternoon"
"7368",12242,"  That prison doesn't keep."
"7369",12242,""
"7370",12242,"They storm the earth and stun the air,"
"7371",12242,"  A mob of solid bliss."
"7372",12242,"Alas! that frowns could lie in wait"
"7373",12242,"  For such a foe as this!"
"7374",12242,""
"7375",12242,""
"7376",12242,""
"7377",12242,""
"7378",12242,""
"7379",12242,""
"7380",12242,"XXI."
"7381",12242,""
"7382",12242,"Few get enough, -- enough is one;"
"7383",12242,"  To that ethereal throng"
"7384",12242,"Have not each one of us the right"
"7385",12242,"  To stealthily belong?"
"7386",12242,""
"7387",12242,""
"7388",12242,""
"7389",12242,""
"7390",12242,""
"7391",12242,"XXII."
"7392",12242,""
"7393",12242,"Upon the gallows hung a wretch,"
"7394",12242,"  Too sullied for the hell"
"7395",12242,"To which the law entitled him."
"7396",12242,"  As nature's curtain fell"
"7397",12242,"The one who bore him tottered in,"
"7398",12242,"  For this was woman's son."
"7399",12242,"''T was all I had,' she stricken gasped;"
"7400",12242,"  Oh, what a livid boon!"
"7401",12242,""
"7402",12242,""
"7403",12242,""
"7404",12242,""
"7405",12242,""
"7406",12242,"XXIII."
"7407",12242,""
"7408",12242,"THE LOST THOUGHT."
"7409",12242,""
"7410",12242,"I felt a clearing in my mind"
"7411",12242,"  As if my brain had split;"
"7412",12242,"I tried to match it, seam by seam,"
"7413",12242,"  But could not make them fit."
"7414",12242,""
"7415",12242,"The thought behind I strove to join"
"7416",12242,"  Unto the thought before,"
"7417",12242,"But sequence ravelled out of reach"
"7418",12242,"  Like balls upon a floor."
"7419",12242,""
"7420",12242,""
"7421",12242,""
"7422",12242,""
"7423",12242,""
"7424",12242,"XXIV."
"7425",12242,""
"7426",12242,"RETICENCE."
"7427",12242,""
"7428",12242,"The reticent volcano keeps"
"7429",12242,"  His never slumbering plan;"
"7430",12242,"Confided are his projects pink"
"7431",12242,"  To no precarious man."
"7432",12242,""
"7433",12242,"If nature will not tell the tale"
"7434",12242,"  Jehovah told to her,"
"7435",12242,"Can human nature not survive"
"7436",12242,"  Without a listener?"
"7437",12242,""
"7438",12242,"Admonished by her buckled lips"
"7439",12242,"  Let every babbler be."
"7440",12242,"The only secret people keep"
"7441",12242,"  Is Immortality."
"7442",12242,""
"7443",12242,""
"7444",12242,""
"7445",12242,""
"7446",12242,""
"7447",12242,"XXV."
"7448",12242,""
"7449",12242,"WITH FLOWERS."
"7450",12242,""
"7451",12242,"If recollecting were forgetting,"
"7452",12242,"  Then I remember not;"
"7453",12242,"And if forgetting, recollecting,"
"7454",12242,"  How near I had forgot!"
"7455",12242,"And if to miss were merry,"
"7456",12242,"  And if to mourn were gay,"
"7457",12242,"How very blithe the fingers"
"7458",12242,"  That gathered these to-day!"
"7459",12242,""
"7460",12242,""
"7461",12242,""
"7462",12242,""
"7463",12242,""
"7464",12242,"XXVI."
"7465",12242,""
"7466",12242,"The farthest thunder that I heard"
"7467",12242,"  Was nearer than the sky,"
"7468",12242,"And rumbles still, though torrid noons"
"7469",12242,"  Have lain their missiles by."
"7470",12242,"The lightning that preceded it"
"7471",12242,"  Struck no one but myself,"
"7472",12242,"But I would not exchange the bolt"
"7473",12242,"  For all the rest of life."
"7474",12242,"Indebtedness to oxygen"
"7475",12242,"  The chemist may repay,"
"7476",12242,"But not the obligation"
"7477",12242,"  To electricity."
"7478",12242,"It founds the homes and decks the days,"
"7479",12242,"  And every clamor bright"
"7480",12242,"Is but the gleam concomitant"
"7481",12242,"  Of that waylaying light."
"7482",12242,"The thought is quiet as a flake, --"
"7483",12242,"  A crash without a sound;"
"7484",12242,"How life's reverberation"
"7485",12242,"  Its explanation found!"
"7486",12242,""
"7487",12242,""
"7488",12242,""
"7489",12242,""
"7490",12242,""
"7491",12242,"XXVII."
"7492",12242,""
"7493",12242,"On the bleakness of my lot"
"7494",12242,"  Bloom I strove to raise."
"7495",12242,"Late, my acre of a rock"
"7496",12242,"  Yielded grape and maize."
"7497",12242,""
"7498",12242,"Soil of flint if steadfast tilled"
"7499",12242,"  Will reward the hand;"
"7500",12242,"Seed of palm by Lybian sun"
"7501",12242,"  Fructified in sand."
"7502",12242,""
"7503",12242,""
"7504",12242,""
"7505",12242,""
"7506",12242,""
"7507",12242,"XXVIII."
"7508",12242,""
"7509",12242,"CONTRAST."
"7510",12242,""
"7511",12242,"A door just opened on a street --"
"7512",12242,"  I, lost, was passing by --"
"7513",12242,"An instant's width of warmth disclosed,"
"7514",12242,"  And wealth, and company."
"7515",12242,""
"7516",12242,"The door as sudden shut, and I,"
"7517",12242,"  I, lost, was passing by, --"
"7518",12242,"Lost doubly, but by contrast most,"
"7519",12242,"  Enlightening misery."
"7520",12242,""
"7521",12242,""
"7522",12242,""
"7523",12242,""
"7524",12242,""
"7525",12242,""
"7526",12242,"XXIX."
"7527",12242,""
"7528",12242,"FRIENDS."
"7529",12242,""
"7530",12242,"Are friends delight or pain?"
"7531",12242,"  Could bounty but remain"
"7532",12242,"Riches were good."
"7533",12242,""
"7534",12242,"But if they only stay"
"7535",12242,"Bolder to fly away,"
"7536",12242,"  Riches are sad."
"7537",12242,""
"7538",12242,""
"7539",12242,""
"7540",12242,""
"7541",12242,""
"7542",12242,""
"7543",12242,"XXX."
"7544",12242,""
"7545",12242,"FIRE."
"7546",12242,""
"7547",12242,"Ashes denote that fire was;"
"7548",12242,"  Respect the grayest pile"
"7549",12242,"For the departed creature's sake"
"7550",12242,"  That hovered there awhile."
"7551",12242,""
"7552",12242,"Fire exists the first in light,"
"7553",12242,"  And then consolidates, --"
"7554",12242,"Only the chemist can disclose"
"7555",12242,"  Into what carbonates."
"7556",12242,""
"7557",12242,""
"7558",12242,""
"7559",12242,""
"7560",12242,""
"7561",12242,"XXXI."
"7562",12242,""
"7563",12242,"A MAN."
"7564",12242,""
"7565",12242,"Fate slew him, but he did not drop;"
"7566",12242,"  She felled -- he did not fall --"
"7567",12242,"Impaled him on her fiercest stakes --"
"7568",12242,"  He neutralized them all."
"7569",12242,""
"7570",12242,"She stung him, sapped his firm advance,"
"7571",12242,"  But, when her worst was done,"
"7572",12242,"And he, unmoved, regarded her,"
"7573",12242,"  Acknowledged him a man."
"7574",12242,""
"7575",12242,""
"7576",12242,""
"7577",12242,""
"7578",12242,""
"7579",12242,"XXXII."
"7580",12242,""
"7581",12242,"VENTURES."
"7582",12242,""
"7583",12242,"Finite to fail, but infinite to venture."
"7584",12242,"  For the one ship that struts the shore"
"7585",12242,"Many's the gallant, overwhelmed creature"
"7586",12242,"  Nodding in navies nevermore."
"7587",12242,""
"7588",12242,""
"7589",12242,""
"7590",12242,""
"7591",12242,""
"7592",12242,"XXXIII."
"7593",12242,""
"7594",12242,"GRIEFS."
"7595",12242,""
"7596",12242,"I measure every grief I meet"
"7597",12242,"  With analytic eyes;"
"7598",12242,"I wonder if it weighs like mine,"
"7599",12242,"  Or has an easier size."
"7600",12242,""
"7601",12242,"I wonder if they bore it long,"
"7602",12242,"  Or did it just begin?"
"7603",12242,"I could not tell the date of mine,"
"7604",12242,"  It feels so old a pain."
"7605",12242,""
"7606",12242,"I wonder if it hurts to live,"
"7607",12242,"  And if they have to try,"
"7608",12242,"And whether, could they choose between,"
"7609",12242,"  They would not rather die."
"7610",12242,""
"7611",12242,"I wonder if when years have piled --"
"7612",12242,"  Some thousands -- on the cause"
"7613",12242,"Of early hurt, if such a lapse"
"7614",12242,"  Could give them any pause;"
"7615",12242,""
"7616",12242,"Or would they go on aching still"
"7617",12242,"  Through centuries above,"
"7618",12242,"Enlightened to a larger pain"
"7619",12242,"  By contrast with the love."
"7620",12242,""
"7621",12242,"The grieved are many, I am told;"
"7622",12242,"  The reason deeper lies, --"
"7623",12242,"Death is but one and comes but once,"
"7624",12242,"  And only nails the eyes."
"7625",12242,""
"7626",12242,"There's grief of want, and grief of cold, --"
"7627",12242,"  A sort they call 'despair;'"
"7628",12242,"There's banishment from native eyes,"
"7629",12242,"  In sight of native air."
"7630",12242,""
"7631",12242,"And though I may not guess the kind"
"7632",12242,"  Correctly, yet to me"
"7633",12242,"A piercing comfort it affords"
"7634",12242,"  In passing Calvary,"
"7635",12242,""
"7636",12242,"To note the fashions of the cross,"
"7637",12242,"  Of those that stand alone,"
"7638",12242,"Still fascinated to presume"
"7639",12242,"  That some are like my own."
"7640",12242,""
"7641",12242,""
"7642",12242,""
"7643",12242,""
"7644",12242,""
"7645",12242,"XXXIV."
"7646",12242,""
"7647",12242,"I have a king who does not speak;"
"7648",12242,"So, wondering, thro' the hours meek"
"7649",12242,"  I trudge the day away,--"
"7650",12242,"Half glad when it is night and sleep,"
"7651",12242,"If, haply, thro' a dream to peep"
"7652",12242,"  In parlors shut by day."
"7653",12242,""
"7654",12242,"And if I do, when morning comes,"
"7655",12242,"It is as if a hundred drums"
"7656",12242,"  Did round my pillow roll,"
"7657",12242,"And shouts fill all my childish sky,"
"7658",12242,"And bells keep saying 'victory'"
"7659",12242,"  From steeples in my soul!"
"7660",12242,""
"7661",12242,"And if I don't, the little Bird"
"7662",12242,"Within the Orchard is not heard,"
"7663",12242,"  And I omit to pray,"
"7664",12242,"'Father, thy will be done' to-day,"
"7665",12242,"For my will goes the other way,"
"7666",12242,"  And it were perjury!"
"7667",12242,""
"7668",12242,""
"7669",12242,""
"7670",12242,""
"7671",12242,""
"7672",12242,"XXXV."
"7673",12242,""
"7674",12242,"DISENCHANTMENT."
"7675",12242,""
"7676",12242,"It dropped so low in my regard"
"7677",12242,"  I heard it hit the ground,"
"7678",12242,"And go to pieces on the stones"
"7679",12242,"  At bottom of my mind;"
"7680",12242,""
"7681",12242,"Yet blamed the fate that fractured, less"
"7682",12242,"  Than I reviled myself"
"7683",12242,"For entertaining plated wares"
"7684",12242,"  Upon my silver shelf."
"7685",12242,""
"7686",12242,""
"7687",12242,""
"7688",12242,""
"7689",12242,""
"7690",12242,"XXXVI."
"7691",12242,""
"7692",12242,"LOST FAITH."
"7693",12242,""
"7694",12242,"To lose one's faith surpasses"
"7695",12242,"  The loss of an estate,"
"7696",12242,"Because estates can be"
"7697",12242,"  Replenished, -- faith cannot."
"7698",12242,""
"7699",12242,"Inherited with life,"
"7700",12242,"  Belief but once can be;"
"7701",12242,"Annihilate a single clause,"
"7702",12242,"  And Being's beggary."
"7703",12242,""
"7704",12242,""
"7705",12242,""
"7706",12242,""
"7707",12242,""
"7708",12242,"XXXVII."
"7709",12242,""
"7710",12242,"LOST JOY."
"7711",12242,""
"7712",12242,"I had a daily bliss"
"7713",12242,"  I half indifferent viewed,"
"7714",12242,"Till sudden I perceived it stir, --"
"7715",12242,"  It grew as I pursued,"
"7716",12242,""
"7717",12242,"Till when, around a crag,"
"7718",12242,"  It wasted from my sight,"
"7719",12242,"Enlarged beyond my utmost scope,"
"7720",12242,"  I learned its sweetness right."
"7721",12242,""
"7722",12242,""
"7723",12242,""
"7724",12242,""
"7725",12242,""
"7726",12242,"XXXVIII."
"7727",12242,""
"7728",12242,"I worked for chaff, and earning wheat"
"7729",12242,"  Was haughty and betrayed."
"7730",12242,"What right had fields to arbitrate"
"7731",12242,"  In matters ratified?"
"7732",12242,""
"7733",12242,"I tasted wheat, -- and hated chaff,"
"7734",12242,"  And thanked the ample friend;"
"7735",12242,"Wisdom is more becoming viewed"
"7736",12242,"  At distance than at hand."
"7737",12242,""
"7738",12242,""
"7739",12242,""
"7740",12242,""
"7741",12242,""
"7742",12242,"XXXIX."
"7743",12242,""
"7744",12242,"Life, and Death, and Giants"
"7745",12242,"  Such as these, are still."
"7746",12242,"Minor apparatus, hopper of the mill,"
"7747",12242,"Beetle at the candle,"
"7748",12242,"  Or a fife's small fame,"
"7749",12242,"Maintain by accident"
"7750",12242,"  That they proclaim."
"7751",12242,""
"7752",12242,""
"7753",12242,""
"7754",12242,""
"7755",12242,""
"7756",12242,"XL."
"7757",12242,""
"7758",12242,"ALPINE GLOW."
"7759",12242,""
"7760",12242,"Our lives are Swiss, --"
"7761",12242,"  So still, so cool,"
"7762",12242,"  Till, some odd afternoon,"
"7763",12242,"The Alps neglect their curtains,"
"7764",12242,"  And we look farther on."
"7765",12242,""
"7766",12242,"Italy stands the other side,"
"7767",12242,"  While, like a guard between,"
"7768",12242,"The solemn Alps,"
"7769",12242,"The siren Alps,"
"7770",12242,"  Forever intervene!"
"7771",12242,""
"7772",12242,""
"7773",12242,""
"7774",12242,""
"7775",12242,""
"7776",12242,"XLI."
"7777",12242,""
"7778",12242,"REMEMBRANCE."
"7779",12242,""
"7780",12242,"Remembrance has a rear and front, --"
"7781",12242,"  'T is something like a house;"
"7782",12242,"It has a garret also"
"7783",12242,"  For refuse and the mouse,"
"7784",12242,""
"7785",12242,"Besides, the deepest cellar"
"7786",12242,"  That ever mason hewed;"
"7787",12242,"Look to it, by its fathoms"
"7788",12242,"  Ourselves be not pursued."
"7789",12242,""
"7790",12242,""
"7791",12242,""
"7792",12242,""
"7793",12242,""
"7794",12242,"XLII."
"7795",12242,""
"7796",12242,"To hang our head ostensibly,"
"7797",12242,"  And subsequent to find"
"7798",12242,"That such was not the posture"
"7799",12242,"  Of our immortal mind,"
"7800",12242,""
"7801",12242,"Affords the sly presumption"
"7802",12242,"  That, in so dense a fuzz,"
"7803",12242,"You, too, take cobweb attitudes"
"7804",12242,"  Upon a plane of gauze!"
"7805",12242,""
"7806",12242,""
"7807",12242,""
"7808",12242,""
"7809",12242,""
"7810",12242,"XLIII."
"7811",12242,""
"7812",12242,"THE BRAIN."
"7813",12242,""
"7814",12242,"The brain is wider than the sky,"
"7815",12242,"  For, put them side by side,"
"7816",12242,"The one the other will include"
"7817",12242,"  With ease, and you beside."
"7818",12242,""
"7819",12242,"The brain is deeper than the sea,"
"7820",12242,"  For, hold them, blue to blue,"
"7821",12242,"The one the other will absorb,"
"7822",12242,"  As sponges, buckets do."
"7823",12242,""
"7824",12242,"The brain is just the weight of God,"
"7825",12242,"  For, lift them, pound for pound,"
"7826",12242,"And they will differ, if they do,"
"7827",12242,"  As syllable from sound."
"7828",12242,""
"7829",12242,""
"7830",12242,""
"7831",12242,""
"7832",12242,""
"7833",12242,"XLIV."
"7834",12242,""
"7835",12242,"The bone that has no marrow;"
"7836",12242,"  What ultimate for that?"
"7837",12242,"It is not fit for table,"
"7838",12242,"  For beggar, or for cat."
"7839",12242,""
"7840",12242,"A bone has obligations,"
"7841",12242,"  A being has the same;"
"7842",12242,"A marrowless assembly"
"7843",12242,"  Is culpabler than shame."
"7844",12242,""
"7845",12242,"But how shall finished creatures"
"7846",12242,"  A function fresh obtain? --"
"7847",12242,"Old Nicodemus' phantom"
"7848",12242,"  Confronting us again!"
"7849",12242,""
"7850",12242,""
"7851",12242,""
"7852",12242,""
"7853",12242,""
"7854",12242,"XLV."
"7855",12242,""
"7856",12242,"THE PAST."
"7857",12242,""
"7858",12242,"The past is such a curious creature,"
"7859",12242,"  To look her in the face"
"7860",12242,"A transport may reward us,"
"7861",12242,"  Or a disgrace."
"7862",12242,""
"7863",12242,"Unarmed if any meet her,"
"7864",12242,"  I charge him, fly!"
"7865",12242,"Her rusty ammunition"
"7866",12242,"  Might yet reply!"
"7867",12242,""
"7868",12242,""
"7869",12242,""
"7870",12242,""
"7871",12242,""
"7872",12242,"XLVI."
"7873",12242,""
"7874",12242,"To help our bleaker parts"
"7875",12242,"  Salubrious hours are given,"
"7876",12242,"Which if they do not fit for earth"
"7877",12242,"  Drill silently for heaven."
"7878",12242,""
"7879",12242,""
"7880",12242,""
"7881",12242,""
"7882",12242,""
"7883",12242,"XLVII."
"7884",12242,""
"7885",12242,"What soft, cherubic creatures"
"7886",12242,"  These gentlewomen are!"
"7887",12242,"One would as soon assault a plush"
"7888",12242,"  Or violate a star."
"7889",12242,""
"7890",12242,"Such dimity convictions,"
"7891",12242,"  A horror so refined"
"7892",12242,"Of freckled human nature,"
"7893",12242,"  Of Deity ashamed, --"
"7894",12242,""
"7895",12242,"It's such a common glory,"
"7896",12242,"  A fisherman's degree!"
"7897",12242,"Redemption, brittle lady,"
"7898",12242,"  Be so, ashamed of thee."
"7899",12242,""
"7900",12242,""
"7901",12242,""
"7902",12242,""
"7903",12242,""
"7904",12242,"XLVIII."
"7905",12242,""
"7906",12242,"DESIRE."
"7907",12242,""
"7908",12242,"Who never wanted, -- maddest joy"
"7909",12242,"  Remains to him unknown:"
"7910",12242,"The banquet of abstemiousness"
"7911",12242,"  Surpasses that of wine."
"7912",12242,""
"7913",12242,"Within its hope, though yet ungrasped"
"7914",12242,"  Desire's perfect goal,"
"7915",12242,"No nearer, lest reality"
"7916",12242,"  Should disenthrall thy soul."
"7917",12242,""
"7918",12242,""
"7919",12242,""
"7920",12242,""
"7921",12242,""
"7922",12242,"XLIX."
"7923",12242,""
"7924",12242,"PHILOSOPHY."
"7925",12242,""
"7926",12242,"It might be easier"
"7927",12242,"  To fail with land in sight,"
"7928",12242,"Than gain my blue peninsula"
"7929",12242,"  To perish of delight."
"7930",12242,""
"7931",12242,""
"7932",12242,""
"7933",12242,""
"7934",12242,""
"7935",12242,"L."
"7936",12242,""
"7937",12242,"POWER."
"7938",12242,""
"7939",12242,"You cannot put a fire out;"
"7940",12242,"  A thing that can ignite"
"7941",12242,"Can go, itself, without a fan"
"7942",12242,"  Upon the slowest night."
"7943",12242,""
"7944",12242,"You cannot fold a flood"
"7945",12242,"  And put it in a drawer, --"
"7946",12242,"Because the winds would find it out,"
"7947",12242,"  And tell your cedar floor."
"7948",12242,""
"7949",12242,""
"7950",12242,""
"7951",12242,""
"7952",12242,""
"7953",12242,"LI."
"7954",12242,""
"7955",12242,"A modest lot, a fame petite,"
"7956",12242,"  A brief campaign of sting and sweet"
"7957",12242,"  Is plenty! Is enough!"
"7958",12242,"A sailor's business is the shore,"
"7959",12242,"  A soldier's -- balls. Who asketh more"
"7960",12242,"Must seek the neighboring life!"
"7961",12242,""
"7962",12242,""
"7963",12242,""
"7964",12242,""
"7965",12242,""
"7966",12242,"LII."
"7967",12242,""
"7968",12242,"Is bliss, then, such abyss"
"7969",12242,"I must not put my foot amiss"
"7970",12242,"For fear I spoil my shoe?"
"7971",12242,""
"7972",12242,"I'd rather suit my foot"
"7973",12242,"Than save my boot,"
"7974",12242,"For yet to buy another pair"
"7975",12242,"Is possible"
"7976",12242,"At any fair."
"7977",12242,""
"7978",12242,"But bliss is sold just once;"
"7979",12242,"The patent lost"
"7980",12242,"None buy it any more."
"7981",12242,""
"7982",12242,""
"7983",12242,""
"7984",12242,""
"7985",12242,""
"7986",12242,"LIII."
"7987",12242,""
"7988",12242,"EXPERIENCE."
"7989",12242,""
"7990",12242,"I stepped from plank to plank"
"7991",12242,"  So slow and cautiously;"
"7992",12242,"The stars about my head I felt,"
"7993",12242,"  About my feet the sea."
"7994",12242,""
"7995",12242,"I knew not but the next"
"7996",12242,"  Would be my final inch, --"
"7997",12242,"This gave me that precarious gait"
"7998",12242,"  Some call experience."
"7999",12242,""
"8000",12242,""
"8001",12242,""
"8002",12242,""
"8003",12242,""
"8004",12242,"LIV."
"8005",12242,""
"8006",12242,"THANKSGIVING DAY."
"8007",12242,""
"8008",12242,"One day is there of the series"
"8009",12242,"  Termed Thanksgiving day,"
"8010",12242,"Celebrated part at table,"
"8011",12242,"  Part in memory."
"8012",12242,""
"8013",12242,"Neither patriarch nor pussy,"
"8014",12242,"  I dissect the play;"
"8015",12242,"Seems it, to my hooded thinking,"
"8016",12242,"  Reflex holiday."
"8017",12242,""
"8018",12242,"Had there been no sharp subtraction"
"8019",12242,"  From the early sum,"
"8020",12242,"Not an acre or a caption"
"8021",12242,"  Where was once a room,"
"8022",12242,""
"8023",12242,"Not a mention, whose small pebble"
"8024",12242,"  Wrinkled any bay, --"
"8025",12242,"Unto such, were such assembly,"
"8026",12242,"  'T were Thanksgiving day."
"8027",12242,""
"8028",12242,""
"8029",12242,""
"8030",12242,""
"8031",12242,""
"8032",12242,"LV."
"8033",12242,""
"8034",12242,"CHILDISH GRIEFS."
"8035",12242,""
"8036",12242,"Softened by Time's consummate plush,"
"8037",12242,"  How sleek the woe appears"
"8038",12242,"That threatened childhood's citadel"
"8039",12242,"  And undermined the years!"
"8040",12242,""
"8041",12242,"Bisected now by bleaker griefs,"
"8042",12242,"  We envy the despair"
"8043",12242,"That devastated childhood's realm,"
"8044",12242,"  So easy to repair."
"8045",12242,""
"8046",12242,""
"8047",12242,""
"8048",12242,""
"8049",12242,""
"8050",12242,""
"8051",12242,"II. LOVE."
"8052",12242,""
"8053",12242,""
"8054",12242,"I."
"8055",12242,""
"8056",12242,"CONSECRATION."
"8057",12242,""
"8058",12242,"Proud of my broken heart since thou didst break it,"
"8059",12242,"  Proud of the pain I did not feel till thee,"
"8060",12242,"Proud of my night since thou with moons dost slake it,"
"8061",12242,"  Not to partake thy passion, my humility."
"8062",12242,""
"8063",12242,""
"8064",12242,""
"8065",12242,""
"8066",12242,""
"8067",12242,"II."
"8068",12242,""
"8069",12242,"LOVE'S HUMILITY."
"8070",12242,""
"8071",12242,"My worthiness is all my doubt,"
"8072",12242,"  His merit all my fear,"
"8073",12242,"Contrasting which, my qualities"
"8074",12242,"  Do lowlier appear;"
"8075",12242,""
"8076",12242,"Lest I should insufficient prove"
"8077",12242,"  For his beloved need,"
"8078",12242,"The chiefest apprehension"
"8079",12242,"  Within my loving creed."
"8080",12242,""
"8081",12242,"So I, the undivine abode"
"8082",12242,"  Of his elect content,"
"8083",12242,"Conform my soul as 't were a church"
"8084",12242,"  Unto her sacrament."
"8085",12242,""
"8086",12242,""
"8087",12242,""
"8088",12242,""
"8089",12242,""
"8090",12242,"III."
"8091",12242,""
"8092",12242,"LOVE."
"8093",12242,""
"8094",12242,"Love is anterior to life,"
"8095",12242,"  Posterior to death,"
"8096",12242,"Initial of creation, and"
"8097",12242,"  The exponent of breath."
"8098",12242,""
"8099",12242,""
"8100",12242,""
"8101",12242,""
"8102",12242,""
"8103",12242,"IV."
"8104",12242,""
"8105",12242,"SATISFIED."
"8106",12242,""
"8107",12242,"One blessing had I, than the rest"
"8108",12242,"  So larger to my eyes"
"8109",12242,"That I stopped gauging, satisfied,"
"8110",12242,"  For this enchanted size."
"8111",12242,""
"8112",12242,"It was the limit of my dream,"
"8113",12242,"  The focus of my prayer, --"
"8114",12242,"A perfect, paralyzing bliss"
"8115",12242,"  Contented as despair."
"8116",12242,""
"8117",12242,"I knew no more of want or cold,"
"8118",12242,"  Phantasms both become,"
"8119",12242,"For this new value in the soul,"
"8120",12242,"  Supremest earthly sum."
"8121",12242,""
"8122",12242,"The heaven below the heaven above"
"8123",12242,"  Obscured with ruddier hue."
"8124",12242,"Life's latitude leant over-full;"
"8125",12242,"  The judgment perished, too."
"8126",12242,""
"8127",12242,"Why joys so scantily disburse,"
"8128",12242,"  Why Paradise defer,"
"8129",12242,"Why floods are served to us in bowls, --"
"8130",12242,"  I speculate no more."
"8131",12242,""
"8132",12242,""
"8133",12242,""
"8134",12242,""
"8135",12242,""
"8136",12242,"V."
"8137",12242,""
"8138",12242,"WITH A FLOWER."
"8139",12242,""
"8140",12242,"When roses cease to bloom, dear,"
"8141",12242,"  And violets are done,"
"8142",12242,"When bumble-bees in solemn flight"
"8143",12242,"  Have passed beyond the sun,"
"8144",12242,""
"8145",12242,"The hand that paused to gather"
"8146",12242,"  Upon this summer's day"
"8147",12242,"Will idle lie, in Auburn, --"
"8148",12242,"  Then take my flower, pray!"
"8149",12242,""
"8150",12242,""
"8151",12242,""
"8152",12242,""
"8153",12242,""
"8154",12242,"VI."
"8155",12242,""
"8156",12242,"SONG."
"8157",12242,""
"8158",12242,"Summer for thee grant I may be"
"8159",12242,"  When summer days are flown!"
"8160",12242,"Thy music still when whippoorwill"
"8161",12242,"  And oriole are done!"
"8162",12242,""
"8163",12242,"For thee to bloom, I'll skip the tomb"
"8164",12242,"  And sow my blossoms o'er!"
"8165",12242,"Pray gather me, Anemone,"
"8166",12242,"  Thy flower forevermore!"
"8167",12242,""
"8168",12242,""
"8169",12242,""
"8170",12242,""
"8171",12242,""
"8172",12242,"VII."
"8173",12242,""
"8174",12242,"LOYALTY."
"8175",12242,""
"8176",12242,"Split the lark and you'll find the music,"
"8177",12242,"  Bulb after bulb, in silver rolled,"
"8178",12242,"Scantily dealt to the summer morning,"
"8179",12242,"  Saved for your ear when lutes be old."
"8180",12242,""
"8181",12242,"Loose the flood, you shall find it patent,"
"8182",12242,"  Gush after gush, reserved for you;"
"8183",12242,"Scarlet experiment! sceptic Thomas,"
"8184",12242,"  Now, do you doubt that your bird was true?"
"8185",12242,""
"8186",12242,""
"8187",12242,""
"8188",12242,""
"8189",12242,""
"8190",12242,"VIII."
"8191",12242,""
"8192",12242,"To lose thee, sweeter than to gain"
"8193",12242,"  All other hearts I knew."
"8194",12242,"'T is true the drought is destitute,"
"8195",12242,"  But then I had the dew!"
"8196",12242,""
"8197",12242,"The Caspian has its realms of sand,"
"8198",12242,"  Its other realm of sea;"
"8199",12242,"Without the sterile perquisite"
"8200",12242,"  No Caspian could be."
"8201",12242,""
"8202",12242,""
"8203",12242,""
"8204",12242,""
"8205",12242,""
"8206",12242,"IX."
"8207",12242,""
"8208",12242,"  Poor little heart!"
"8209",12242,"  Did they forget thee?"
"8210",12242,"Then dinna care! Then dinna care!"
"8211",12242,""
"8212",12242,"  Proud little heart!"
"8213",12242,"  Did they forsake thee?"
"8214",12242,"Be debonair! Be debonair!"
"8215",12242,""
"8216",12242,"  Frail little heart!"
"8217",12242,"  I would not break thee:"
"8218",12242,"Could'st credit me? Could'st credit me?"
"8219",12242,""
"8220",12242,"  Gay little heart!"
"8221",12242,"  Like morning glory"
"8222",12242,"Thou'll wilted be; thou'll wilted be!"
"8223",12242,""
"8224",12242,""
"8225",12242,""
"8226",12242,""
"8227",12242,""
"8228",12242,"X."
"8229",12242,""
"8230",12242,"FORGOTTEN."
"8231",12242,""
"8232",12242,"There is a word"
"8233",12242,"  Which bears a sword"
"8234",12242,"  Can pierce an armed man."
"8235",12242,"It hurls its barbed syllables,--"
"8236",12242,"  At once is mute again."
"8237",12242,"But where it fell"
